,device_contact_id,unit_location_x,unit_location_y,mouse,shank_id,Mouse,coord_SCs_z,coord_SCs_y,coord_SCs_x,coord_CCFs_z,coord_CCFs_y,coord_CCFs_x,brain_region
661,s1e133,282.0,990.0,20,1,M20,4279.183958806188,3373.2709002590595,-3330.0,9974.646003263773,3628.9375368191413,2370.0,ENTm2
662,s1e134,250.0,1005.0,20,1,M20,4280.128027110534,3358.3006385700737,-3330.0,9974.202922782599,3613.047240884792,2370.0,ENTm2
663,s1e135,282.0,1005.0,20,1,M20,4280.128027110534,3358.3006385700737,-3330.0,9974.202922782599,3613.047240884792,2370.0,ENTm2
664,s1e136,250.0,1020.0,20,1,M20,4281.072095414881,3343.3303768810874,-3330.0,9973.759842301428,3597.156944950441,2370.0,ENTm2
665,s1e137,282.0,1020.0,20,1,M20,4281.072095414881,3343.3303768810874,-3330.0,9973.759842301428,3597.156944950441,2370.0,ENTm2
666,s1e138,250.0,1035.0,20,1,M20,4282.016163719228,3328.360115192101,-3330.0,9973.316761820257,3581.2666490160905,2370.0,ENTm2
667,s1e139,282.0,1035.0,20,1,M20,4282.016163719228,3328.360115192101,-3330.0,9973.316761820257,3581.2666490160905,2370.0,ENTm2
668,s1e140,250.0,1050.0,20,1,M20,4282.9602320235745,3313.389853503115,-3330.0,9972.873681339082,3565.37635308174,2370.0,ENTm2
669,s1e141,282.0,1050.0,20,1,M20,4282.9602320235745,3313.389853503115,-3330.0,9972.873681339082,3565.37635308174,2370.0,ENTm2
670,s1e142,250.0,1065.0,20,1,M20,4283.904300327921,3298.4195918141286,-3330.0,9972.430600857911,3549.486057147389,2370.0,ENTm2
671,s1e143,282.0,1065.0,20,1,M20,4283.904300327921,3298.4195918141286,-3330.0,9972.430600857911,3549.486057147389,2370.0,ENTm2
672,s1e240,250.0,1800.0,20,1,M20,4330.163647240915,2564.876769053805,-3330.0,9950.719657280468,2770.8615563642197,2370.0,ENTm3
673,s1e241,282.0,1800.0,20,1,M20,4330.163647240915,2564.876769053805,-3330.0,9950.719657280468,2770.8615563642197,2370.0,ENTm3
674,s1e242,250.0,1815.0,20,1,M20,4331.107715545262,2549.906507364819,-3330.0,9950.276576799295,2754.9712604298693,2370.0,ENTm3
675,s1e243,282.0,1815.0,20,1,M20,4331.107715545262,2549.906507364819,-3330.0,9950.276576799295,2754.9712604298693,2370.0,ENTm3
676,s1e244,250.0,1830.0,20,1,M20,4332.051783849609,2534.9362456758327,-3330.0,9949.833496318122,2739.080964495519,2370.0,ENTm3
677,s1e245,282.0,1830.0,20,1,M20,4332.051783849609,2534.9362456758327,-3330.0,9949.833496318122,2739.080964495519,2370.0,ENTm3
678,s1e246,250.0,1845.0,20,1,M20,4332.995852153956,2519.965983986847,-3330.0,9949.390415836951,2723.190668561169,2370.0,ENTm3
679,s1e247,282.0,1845.0,20,1,M20,4332.995852153956,2519.965983986847,-3330.0,9949.390415836951,2723.190668561169,2370.0,ENTm3
680,s1e248,250.0,1860.0,20,1,M20,4333.939920458302,2504.9957222978605,-3330.0,9948.947335355779,2707.300372626819,2370.0,ENTm3
681,s1e249,282.0,1860.0,20,1,M20,4333.939920458302,2504.9957222978605,-3330.0,9948.947335355779,2707.300372626819,2370.0,ENTm3
682,s1e250,250.0,1875.0,20,1,M20,4334.883988762649,2490.0254606088743,-3330.0,9948.504254874606,2691.410076692468,2370.0,ENTm3
683,s1e251,282.0,1875.0,20,1,M20,4334.883988762649,2490.0254606088743,-3330.0,9948.504254874606,2691.410076692468,2370.0,ENTm3
684,s1e252,250.0,1890.0,20,1,M20,4335.828057066996,2475.0551989198884,-3330.0,9948.061174393433,2675.519780758118,2370.0,ENTm3
685,s1e253,282.0,1890.0,20,1,M20,4335.828057066996,2475.0551989198884,-3330.0,9948.061174393433,2675.519780758118,2370.0,ENTm3
686,s1e254,250.0,1905.0,20,1,M20,4336.772125371343,2460.084937230902,-3330.0,9947.61809391226,2659.629484823767,2370.0,ENTm3
687,s1e255,282.0,1905.0,20,1,M20,4336.772125371343,2460.084937230902,-3330.0,9947.61809391226,2659.629484823767,2370.0,ENTm3
688,s1e256,250.0,1920.0,20,1,M20,4337.716193675689,2445.114675541916,-3330.0,9947.175013431088,2643.7391888894167,2370.0,ENTm3
689,s1e257,282.0,1920.0,20,1,M20,4337.716193675689,2445.114675541916,-3330.0,9947.175013431088,2643.7391888894167,2370.0,ENTm3
690,s1e258,250.0,1935.0,20,1,M20,4338.660261980036,2430.1444138529296,-3330.0,9946.731932949915,2627.8488929550663,2370.0,ENTm3
691,s1e259,282.0,1935.0,20,1,M20,4338.660261980036,2430.1444138529296,-3330.0,9946.731932949915,2627.8488929550663,2370.0,ENTm3
692,s1e260,250.0,1950.0,20,1,M20,4339.604330284383,2415.1741521639433,-3330.0,9946.288852468744,2611.9585970207163,2370.0,ENTm3
693,s1e261,282.0,1950.0,20,1,M20,4339.604330284383,2415.1741521639433,-3330.0,9946.288852468744,2611.9585970207163,2370.0,ENTm3
694,s1e262,250.0,1965.0,20,1,M20,4340.54839858873,2400.203890474957,-3330.0,9945.845771987573,2596.068301086366,2370.0,ENTm3
695,s1e263,282.0,1965.0,20,1,M20,4340.54839858873,2400.203890474957,-3330.0,9945.845771987573,2596.068301086366,2370.0,ENTm3
696,s1e264,250.0,1980.0,20,1,M20,4341.492466893077,2385.2336287859707,-3330.0,9945.402691506399,2580.178005152015,2370.0,ENTm3
697,s1e265,282.0,1980.0,20,1,M20,4341.492466893077,2385.2336287859707,-3330.0,9945.402691506399,2580.178005152015,2370.0,ENTm3
698,s1e266,250.0,1995.0,20,1,M20,4342.436535197424,2370.263367096985,-3330.0,9944.959611025228,2564.287709217665,2370.0,ENTm3
699,s1e267,282.0,1995.0,20,1,M20,4342.436535197424,2370.263367096985,-3330.0,9944.959611025228,2564.287709217665,2370.0,ENTm3
700,s1e268,250.0,2010.0,20,1,M20,4343.380603501771,2355.2931054079986,-3330.0,9944.516530544055,2548.397413283314,2370.0,ENTm3
701,s1e269,282.0,2010.0,20,1,M20,4343.380603501771,2355.2931054079986,-3330.0,9944.516530544055,2548.397413283314,2370.0,ENTm3
702,s1e270,250.0,2025.0,20,1,M20,4344.324671806117,2340.3228437190123,-3330.0,9944.073450062882,2532.5071173489637,2370.0,ENTm3
703,s1e271,282.0,2025.0,20,1,M20,4344.324671806117,2340.3228437190123,-3330.0,9944.073450062882,2532.5071173489637,2370.0,ENTm3
704,s1e272,250.0,2040.0,20,1,M20,4345.268740110464,2325.3525820300265,-3330.0,9943.630369581711,2516.6168214146137,2370.0,ENTm3
705,s1e273,282.0,2040.0,20,1,M20,4345.268740110464,2325.3525820300265,-3330.0,9943.630369581711,2516.6168214146137,2370.0,ENTm3
706,s1e274,250.0,2055.0,20,1,M20,4346.212808414811,2310.3823203410398,-3330.0,9943.187289100537,2500.7265254802633,2370.0,ENTm3
707,s1e275,282.0,2055.0,20,1,M20,4346.212808414811,2310.3823203410398,-3330.0,9943.187289100537,2500.7265254802633,2370.0,ENTm3
708,s1e276,250.0,2070.0,20,1,M20,4347.1568767191575,2295.4120586520535,-3330.0,9942.744208619366,2484.836229545913,2370.0,ENTm3
709,s1e277,282.0,2070.0,20,1,M20,4347.1568767191575,2295.4120586520535,-3330.0,9942.744208619366,2484.836229545913,2370.0,ENTm3
710,s1e278,250.0,2085.0,20,1,M20,4348.100945023504,2280.4417969630676,-3330.0,9942.301128138191,2468.9459336115624,2370.0,ENTm3
711,s1e279,282.0,2085.0,20,1,M20,4348.100945023504,2280.4417969630676,-3330.0,9942.301128138191,2468.9459336115624,2370.0,ENTm3
712,s1e280,250.0,2100.0,20,1,M20,4349.045013327851,2265.4715352740814,-3330.0,9941.85804765702,2453.055637677212,2370.0,ENTm3
713,s1e281,282.0,2100.0,20,1,M20,4349.045013327851,2265.4715352740814,-3330.0,9941.85804765702,2453.055637677212,2370.0,ENTm3
714,s1e282,250.0,2115.0,20,1,M20,4349.989081632198,2250.501273585095,-3330.0,9941.41496717585,2437.165341742861,2370.0,VISpl5
715,s1e283,282.0,2115.0,20,1,M20,4349.989081632198,2250.501273585095,-3330.0,9941.41496717585,2437.165341742861,2370.0,VISpl5
716,s1e284,250.0,2130.0,20,1,M20,4350.933149936545,2235.531011896109,-3330.0,9940.971886694677,2421.2750458085106,2370.0,VISpl5
717,s1e285,282.0,2130.0,20,1,M20,4350.933149936545,2235.531011896109,-3330.0,9940.971886694677,2421.2750458085106,2370.0,VISpl5
718,s1e286,250.0,2145.0,20,1,M20,4351.877218240892,2220.5607502071225,-3330.0,9940.528806213504,2405.3847498741607,2370.0,VISpl5
719,s1e287,282.0,2145.0,20,1,M20,4351.877218240892,2220.5607502071225,-3330.0,9940.528806213504,2405.3847498741607,2370.0,VISpl5
720,s1e144,250.0,1080.0,20,1,M20,4284.848368632268,3283.4493301251423,-3330.0,9971.987520376737,3533.595761213039,2370.0,ENTm2
721,s1e145,282.0,1080.0,20,1,M20,4284.848368632268,3283.4493301251423,-3330.0,9971.987520376737,3533.595761213039,2370.0,ENTm2
722,s1e146,250.0,1095.0,20,1,M20,4285.792436936615,3268.479068436156,-3330.0,9971.544439895566,3517.7054652786887,2370.0,ENTm2
723,s1e147,282.0,1095.0,20,1,M20,4285.792436936615,3268.479068436156,-3330.0,9971.544439895566,3517.7054652786887,2370.0,ENTm2
724,s1e148,250.0,1110.0,20,1,M20,4286.736505240961,3253.50880674717,-3330.0,9971.101359414395,3501.8151693443388,2370.0,ENTm2
725,s1e149,282.0,1110.0,20,1,M20,4286.736505240961,3253.50880674717,-3330.0,9971.101359414395,3501.8151693443388,2370.0,ENTm2
726,s1e150,250.0,1125.0,20,1,M20,4287.680573545308,3238.538545058184,-3330.0,9970.65827893322,3485.924873409988,2370.0,ENTm2
727,s1e151,282.0,1125.0,20,1,M20,4287.680573545308,3238.538545058184,-3330.0,9970.65827893322,3485.924873409988,2370.0,ENTm2
728,s1e152,250.0,1140.0,20,1,M20,4288.624641849656,3223.568283369198,-3330.0,9970.21519845205,3470.034577475638,2370.0,ENTm2
729,s1e153,282.0,1140.0,20,1,M20,4288.624641849656,3223.568283369198,-3330.0,9970.21519845205,3470.034577475638,2370.0,ENTm2
730,s1e154,250.0,1155.0,20,1,M20,4289.5687101540025,3208.598021680212,-3330.0,9969.772117970877,3454.1442815412875,2370.0,ENTm2
731,s1e155,282.0,1155.0,20,1,M20,4289.5687101540025,3208.598021680212,-3330.0,9969.772117970877,3454.1442815412875,2370.0,ENTm2
732,s1e156,250.0,1170.0,20,1,M20,4290.512778458349,3193.6277599912255,-3330.0,9969.329037489704,3438.2539856069366,2370.0,ENTm2
733,s1e157,282.0,1170.0,20,1,M20,4290.512778458349,3193.6277599912255,-3330.0,9969.329037489704,3438.2539856069366,2370.0,ENTm2
734,s1e158,250.0,1185.0,20,1,M20,4291.456846762696,3178.657498302239,-3330.0,9968.885957008533,3422.3636896725866,2370.0,ENTm2
735,s1e159,282.0,1185.0,20,1,M20,4291.456846762696,3178.657498302239,-3330.0,9968.885957008533,3422.3636896725866,2370.0,ENTm2
736,s1e160,250.0,1200.0,20,1,M20,4292.400915067043,3163.687236613253,-3330.0,9968.44287652736,3406.473393738236,2370.0,ENTm2
737,s1e161,282.0,1200.0,20,1,M20,4292.400915067043,3163.687236613253,-3330.0,9968.44287652736,3406.473393738236,2370.0,ENTm2
738,s1e162,250.0,1215.0,20,1,M20,4293.344983371389,3148.7169749242667,-3330.0,9967.999796046188,3390.5830978038857,2370.0,ENTm2
739,s1e163,282.0,1215.0,20,1,M20,4293.344983371389,3148.7169749242667,-3330.0,9967.999796046188,3390.5830978038857,2370.0,ENTm2
740,s1e164,250.0,1230.0,20,1,M20,4294.289051675736,3133.7467132352804,-3330.0,9967.556715565015,3374.692801869535,2370.0,ENTm2
741,s1e165,282.0,1230.0,20,1,M20,4294.289051675736,3133.7467132352804,-3330.0,9967.556715565015,3374.692801869535,2370.0,ENTm2
742,s1e166,250.0,1245.0,20,1,M20,4295.233119980083,3118.776451546294,-3330.0,9967.113635083842,3358.8025059351844,2370.0,ENTm2
743,s1e167,282.0,1245.0,20,1,M20,4295.233119980083,3118.776451546294,-3330.0,9967.113635083842,3358.8025059351844,2370.0,ENTm2
744,s1e168,250.0,1260.0,20,1,M20,4296.17718828443,3103.8061898573083,-3330.0,9966.67055460267,3342.9122100008344,2370.0,ENTm2
745,s1e169,282.0,1260.0,20,1,M20,4296.17718828443,3103.8061898573083,-3330.0,9966.67055460267,3342.9122100008344,2370.0,ENTm2
746,s1e170,250.0,1275.0,20,1,M20,4297.121256588776,3088.835928168322,-3330.0,9966.227474121499,3327.021914066484,2370.0,ENTm2
747,s1e171,282.0,1275.0,20,1,M20,4297.121256588776,3088.835928168322,-3330.0,9966.227474121499,3327.021914066484,2370.0,ENTm2
748,s1e172,250.0,1290.0,20,1,M20,4298.065324893123,3073.865666479336,-3330.0,9965.784393640326,3311.1316181321345,2370.0,ENTm2
749,s1e173,282.0,1290.0,20,1,M20,4298.065324893123,3073.865666479336,-3330.0,9965.784393640326,3311.1316181321345,2370.0,ENTm2
750,s1e174,250.0,1305.0,20,1,M20,4299.009393197471,3058.89540479035,-3330.0,9965.341313159155,3295.2413221977836,2370.0,ENTm2
751,s1e175,282.0,1305.0,20,1,M20,4299.009393197471,3058.89540479035,-3330.0,9965.341313159155,3295.2413221977836,2370.0,ENTm2
752,s1e176,250.0,1320.0,20,1,M20,4299.953461501817,3043.9251431013636,-3330.0,9964.89823267798,3279.351026263433,2370.0,ENTm2
753,s1e177,282.0,1320.0,20,1,M20,4299.953461501817,3043.9251431013636,-3330.0,9964.89823267798,3279.351026263433,2370.0,ENTm2
754,s1e178,250.0,1335.0,20,1,M20,4300.897529806164,3028.9548814123773,-3330.0,9964.45515219681,3263.4607303290823,2370.0,ENTm2
755,s1e179,282.0,1335.0,20,1,M20,4300.897529806164,3028.9548814123773,-3330.0,9964.45515219681,3263.4607303290823,2370.0,ENTm2
756,s1e180,250.0,1350.0,20,1,M20,4301.841598110511,3013.984619723391,-3330.0,9964.012071715637,3247.570434394732,2370.0,ENTm2
757,s1e181,282.0,1350.0,20,1,M20,4301.841598110511,3013.984619723391,-3330.0,9964.012071715637,3247.570434394732,2370.0,ENTm2
758,s1e182,250.0,1365.0,20,1,M20,4302.785666414858,2999.0143580344047,-3330.0,9963.568991234464,3231.6801384603814,2370.0,ENTm2
759,s1e183,282.0,1365.0,20,1,M20,4302.785666414858,2999.0143580344047,-3330.0,9963.568991234464,3231.6801384603814,2370.0,ENTm2
760,s1e184,250.0,1380.0,20,1,M20,4303.729734719204,2984.0440963454184,-3330.0,9963.125910753293,3215.789842526031,2370.0,ENTm2
761,s1e185,282.0,1380.0,20,1,M20,4303.729734719204,2984.0440963454184,-3330.0,9963.125910753293,3215.789842526031,2370.0,ENTm2
762,s1e186,250.0,1395.0,20,1,M20,4304.673803023551,2969.073834656432,-3330.0,9962.682830272119,3199.8995465916805,2370.0,ENTm2
763,s1e187,282.0,1395.0,20,1,M20,4304.673803023551,2969.073834656432,-3330.0,9962.682830272119,3199.8995465916805,2370.0,ENTm2
764,s1e188,250.0,1410.0,20,1,M20,4305.617871327898,2954.1035729674463,-3330.0,9962.239749790948,3184.0092506573305,2370.0,ENTm2
765,s1e189,282.0,1410.0,20,1,M20,4305.617871327898,2954.1035729674463,-3330.0,9962.239749790948,3184.0092506573305,2370.0,ENTm2
766,s1e190,250.0,1425.0,20,1,M20,4306.5619396322445,2939.13331127846,-3330.0,9961.796669309775,3168.11895472298,2370.0,ENTm2
767,s1e191,282.0,1425.0,20,1,M20,4306.5619396322445,2939.13331127846,-3330.0,9961.796669309775,3168.11895472298,2370.0,ENTm2
768,s2e96,500.0,720.0,20,2,M20,4215.369503309588,3614.097795690197,-3510.0,9933.331821052569,3888.804806555622,2190.0,ENTm3
769,s2e97,532.0,720.0,20,2,M20,4215.369503309588,3614.097795690197,-3510.0,9933.331821052569,3888.804806555622,2190.0,ENTm3
770,s2e98,500.0,735.0,20,2,M20,4216.829202111983,3599.1689886579425,-3510.0,9933.406238677106,3872.913327655393,2190.0,ENTm3
771,s2e99,532.0,735.0,20,2,M20,4216.829202111983,3599.1689886579425,-3510.0,9933.406238677106,3872.913327655393,2190.0,ENTm3
772,s2e100,500.0,750.0,20,2,M20,4218.288900914377,3584.240181625688,-3510.0,9933.480656301643,3857.021848755164,2190.0,ENTm3
773,s2e101,532.0,750.0,20,2,M20,4218.288900914377,3584.240181625688,-3510.0,9933.480656301643,3857.021848755164,2190.0,ENTm3
774,s2e102,500.0,765.0,20,2,M20,4219.748599716772,3569.3113745934334,-3510.0,9933.55507392618,3841.1303698549345,2190.0,ENTm3
775,s2e103,532.0,765.0,20,2,M20,4219.748599716772,3569.3113745934334,-3510.0,9933.55507392618,3841.1303698549345,2190.0,ENTm3
776,s2e104,500.0,780.0,20,2,M20,4221.208298519166,3554.3825675611793,-3510.0,9933.629491550717,3825.238890954706,2190.0,ENTm3
777,s2e105,532.0,780.0,20,2,M20,4221.208298519166,3554.3825675611793,-3510.0,9933.629491550717,3825.238890954706,2190.0,ENTm3
778,s2e106,500.0,795.0,20,2,M20,4222.6679973215605,3539.4537605289247,-3510.0,9933.703909175252,3809.3474120544774,2190.0,ENTm3
779,s2e107,532.0,795.0,20,2,M20,4222.6679973215605,3539.4537605289247,-3510.0,9933.703909175252,3809.3474120544774,2190.0,ENTm3
780,s2e108,500.0,810.0,20,2,M20,4224.1276961239555,3524.5249534966706,-3510.0,9933.778326799791,3793.455933154249,2190.0,ENTm3
781,s2e109,532.0,810.0,20,2,M20,4224.1276961239555,3524.5249534966706,-3510.0,9933.778326799791,3793.455933154249,2190.0,ENTm3
782,s2e110,500.0,825.0,20,2,M20,4225.58739492635,3509.596146464416,-3510.0,9933.852744424328,3777.56445425402,2190.0,ENTm3
783,s2e111,532.0,825.0,20,2,M20,4225.58739492635,3509.596146464416,-3510.0,9933.852744424328,3777.56445425402,2190.0,ENTm3
784,s2e112,500.0,840.0,20,2,M20,4227.047093728744,3494.6673394321615,-3510.0,9933.927162048865,3761.6729753537916,2190.0,ENTm3
785,s2e113,532.0,840.0,20,2,M20,4227.047093728744,3494.6673394321615,-3510.0,9933.927162048865,3761.6729753537916,2190.0,ENTm3
786,s2e114,500.0,855.0,20,2,M20,4228.506792531139,3479.738532399907,-3510.0,9934.001579673402,3745.781496453562,2190.0,ENTm3
787,s2e115,532.0,855.0,20,2,M20,4228.506792531139,3479.738532399907,-3510.0,9934.001579673402,3745.781496453562,2190.0,ENTm3
788,s2e116,500.0,870.0,20,2,M20,4229.966491333533,3464.809725367653,-3510.0,9934.07599729794,3729.8900175533336,2190.0,ENTm3
789,s2e117,532.0,870.0,20,2,M20,4229.966491333533,3464.809725367653,-3510.0,9934.07599729794,3729.8900175533336,2190.0,ENTm3
790,s2e118,500.0,885.0,20,2,M20,4231.426190135927,3449.8809183353983,-3510.0,9934.150414922477,3713.9985386531043,2190.0,ENTm3
791,s2e119,532.0,885.0,20,2,M20,4231.426190135927,3449.8809183353983,-3510.0,9934.150414922477,3713.9985386531043,2190.0,ENTm3
792,s2e120,500.0,900.0,20,2,M20,4232.885888938322,3434.952111303144,-3510.0,9934.224832547014,3698.107059752876,2190.0,ENTm3
793,s2e121,532.0,900.0,20,2,M20,4232.885888938322,3434.952111303144,-3510.0,9934.224832547014,3698.107059752876,2190.0,ENTm3
794,s2e122,500.0,915.0,20,2,M20,4234.345587740716,3420.0233042708896,-3510.0,9934.29925017155,3682.2155808526477,2190.0,ENTm3
795,s2e123,532.0,915.0,20,2,M20,4234.345587740716,3420.0233042708896,-3510.0,9934.29925017155,3682.2155808526477,2190.0,ENTm3
796,s2e124,500.0,930.0,20,2,M20,4235.805286543111,3405.094497238635,-3510.0,9934.373667796088,3666.3241019524185,2190.0,ENTm3
797,s2e125,532.0,930.0,20,2,M20,4235.805286543111,3405.094497238635,-3510.0,9934.373667796088,3666.3241019524185,2190.0,ENTm3
798,s2e126,500.0,945.0,20,2,M20,4237.264985345505,3390.165690206381,-3510.0,9934.448085420625,3650.43262305219,2190.0,ENTm3
799,s2e127,532.0,945.0,20,2,M20,4237.264985345505,3390.165690206381,-3510.0,9934.448085420625,3650.43262305219,2190.0,ENTm3
800,s2e128,500.0,960.0,20,2,M20,4238.724684147899,3375.2368831741264,-3510.0,9934.522503045162,3634.5411441519605,2190.0,ENTm3
801,s2e129,532.0,960.0,20,2,M20,4238.724684147899,3375.2368831741264,-3510.0,9934.522503045162,3634.5411441519605,2190.0,ENTm3
802,s2e130,500.0,975.0,20,2,M20,4240.184382950294,3360.308076141872,-3510.0,9934.5969206697,3618.6496652517317,2190.0,ENTm3
803,s2e131,532.0,975.0,20,2,M20,4240.184382950294,3360.308076141872,-3510.0,9934.5969206697,3618.6496652517317,2190.0,ENTm3
804,s2e132,500.0,990.0,20,2,M20,4241.644081752688,3345.379269109618,-3510.0,9934.671338294236,3602.7581863515034,2190.0,ENTm3
805,s2e133,532.0,990.0,20,2,M20,4241.644081752688,3345.379269109618,-3510.0,9934.671338294236,3602.7581863515034,2190.0,ENTm3
806,s2e134,500.0,1005.0,20,2,M20,4243.103780555082,3330.450462077363,-3510.0,9934.745755918771,3586.8667074512746,2190.0,ENTm3
807,s2e135,532.0,1005.0,20,2,M20,4243.103780555082,3330.450462077363,-3510.0,9934.745755918771,3586.8667074512746,2190.0,ENTm3
808,s2e136,500.0,1020.0,20,2,M20,4244.563479357477,3315.5216550451087,-3510.0,9934.82017354331,3570.975228551046,2190.0,ENTm3
809,s2e137,532.0,1020.0,20,2,M20,4244.563479357477,3315.5216550451087,-3510.0,9934.82017354331,3570.975228551046,2190.0,ENTm3
810,s2e138,500.0,1035.0,20,2,M20,4246.023178159871,3300.592848012854,-3510.0,9934.89459116785,3555.0837496508166,2190.0,ENTm3
811,s2e139,532.0,1035.0,20,2,M20,4246.023178159871,3300.592848012854,-3510.0,9934.89459116785,3555.0837496508166,2190.0,ENTm3
812,s2e140,500.0,1050.0,20,2,M20,4247.482876962265,3285.6640409806,-3510.0,9934.969008792385,3539.1922707505882,2190.0,ENTm3
813,s2e141,532.0,1050.0,20,2,M20,4247.482876962265,3285.6640409806,-3510.0,9934.969008792385,3539.1922707505882,2190.0,ENTm3
814,s2e142,500.0,1065.0,20,2,M20,4248.94257576466,3270.735233948346,-3510.0,9935.043426416923,3523.3007918503595,2190.0,ENTm3
815,s2e143,532.0,1065.0,20,2,M20,4248.94257576466,3270.735233948346,-3510.0,9935.043426416923,3523.3007918503595,2190.0,ENTm3
816,s2e192,500.0,1440.0,20,2,M20,4285.435045824521,2897.5150581419857,-3510.0,9936.903867030349,3126.0138193446396,2190.0,ENTm5
817,s2e193,532.0,1440.0,20,2,M20,4285.435045824521,2897.5150581419857,-3510.0,9936.903867030349,3126.0138193446396,2190.0,ENTm5
818,s2e194,500.0,1455.0,20,2,M20,4286.894744626915,2882.586251109731,-3510.0,9936.978284654886,3110.1223404444104,2190.0,ENTm5
819,s2e195,532.0,1455.0,20,2,M20,4286.894744626915,2882.586251109731,-3510.0,9936.978284654886,3110.1223404444104,2190.0,ENTm5
820,s2e196,500.0,1470.0,20,2,M20,4288.354443429309,2867.6574440774766,-3510.0,9937.052702279423,3094.230861544182,2190.0,ENTm5
821,s2e197,532.0,1470.0,20,2,M20,4288.354443429309,2867.6574440774766,-3510.0,9937.052702279423,3094.230861544182,2190.0,ENTm5
822,s2e198,500.0,1485.0,20,2,M20,4289.814142231704,2852.7286370452225,-3510.0,9937.127119903962,3078.3393826439533,2190.0,ENTm5
823,s2e199,532.0,1485.0,20,2,M20,4289.814142231704,2852.7286370452225,-3510.0,9937.127119903962,3078.3393826439533,2190.0,ENTm5
824,s2e200,500.0,1500.0,20,2,M20,4291.273841034098,2837.7998300129684,-3510.0,9937.201537528497,3062.447903743725,2190.0,ENTm5
825,s2e201,532.0,1500.0,20,2,M20,4291.273841034098,2837.7998300129684,-3510.0,9937.201537528497,3062.447903743725,2190.0,ENTm5
826,s2e202,500.0,1515.0,20,2,M20,4292.733539836492,2822.871022980714,-3510.0,9937.275955153034,3046.556424843496,2190.0,ENTm5
827,s2e203,532.0,1515.0,20,2,M20,4292.733539836492,2822.871022980714,-3510.0,9937.275955153034,3046.556424843496,2190.0,ENTm5
828,s2e204,500.0,1530.0,20,2,M20,4294.193238638887,2807.9422159484593,-3510.0,9937.350372777571,3030.6649459432665,2190.0,ENTm5
829,s2e205,532.0,1530.0,20,2,M20,4294.193238638887,2807.9422159484593,-3510.0,9937.350372777571,3030.6649459432665,2190.0,ENTm5
830,s2e206,500.0,1545.0,20,2,M20,4295.652937441281,2793.0134089162048,-3510.0,9937.42479040211,3014.773467043038,2190.0,ENTm5
831,s2e207,532.0,1545.0,20,2,M20,4295.652937441281,2793.0134089162048,-3510.0,9937.42479040211,3014.773467043038,2190.0,ENTm5
832,s2e208,500.0,1560.0,20,2,M20,4297.112636243675,2778.0846018839507,-3510.0,9937.499208026646,2998.8819881428094,2190.0,ENTm5
833,s2e209,532.0,1560.0,20,2,M20,4297.112636243675,2778.0846018839507,-3510.0,9937.499208026646,2998.8819881428094,2190.0,ENTm5
834,s2e210,500.0,1575.0,20,2,M20,4298.57233504607,2763.155794851696,-3510.0,9937.573625651185,2982.9905092425806,2190.0,ENTm5
835,s2e211,532.0,1575.0,20,2,M20,4298.57233504607,2763.155794851696,-3510.0,9937.573625651185,2982.9905092425806,2190.0,ENTm5
836,s2e212,500.0,1590.0,20,2,M20,4300.032033848464,2748.226987819442,-3510.0,9937.64804327572,2967.099030342352,2190.0,ENTm5
837,s2e213,532.0,1590.0,20,2,M20,4300.032033848464,2748.226987819442,-3510.0,9937.64804327572,2967.099030342352,2190.0,ENTm5
838,s2e214,500.0,1605.0,20,2,M20,4301.491732650859,2733.2981807871874,-3510.0,9937.722460900259,2951.207551442123,2190.0,ENTm5
839,s2e215,532.0,1605.0,20,2,M20,4301.491732650859,2733.2981807871874,-3510.0,9937.722460900259,2951.207551442123,2190.0,ENTm5
840,s2e216,500.0,1620.0,20,2,M20,4302.9514314532535,2718.369373754933,-3510.0,9937.796878524794,2935.3160725418948,2190.0,ENTm5
841,s2e217,532.0,1620.0,20,2,M20,4302.9514314532535,2718.369373754933,-3510.0,9937.796878524794,2935.3160725418948,2190.0,ENTm5
842,s2e218,500.0,1635.0,20,2,M20,4304.411130255648,2703.4405667226783,-3510.0,9937.871296149331,2919.4245936416655,2190.0,ENTm5
843,s2e219,532.0,1635.0,20,2,M20,4304.411130255648,2703.4405667226783,-3510.0,9937.871296149331,2919.4245936416655,2190.0,ENTm5
844,s2e220,500.0,1650.0,20,2,M20,4305.870829058043,2688.5117596904242,-3510.0,9937.945713773868,2903.5331147414367,2190.0,ENTm5
845,s2e221,532.0,1650.0,20,2,M20,4305.870829058043,2688.5117596904242,-3510.0,9937.945713773868,2903.5331147414367,2190.0,ENTm5
846,s2e222,500.0,1665.0,20,2,M20,4307.330527860437,2673.5829526581697,-3510.0,9938.020131398405,2887.6416358412075,2190.0,ENTm5
847,s2e223,532.0,1665.0,20,2,M20,4307.330527860437,2673.5829526581697,-3510.0,9938.020131398405,2887.6416358412075,2190.0,ENTm5
848,s2e224,500.0,1680.0,20,2,M20,4308.790226662831,2658.6541456259156,-3510.0,9938.094549022942,2871.750156940979,2190.0,ENTm5
849,s2e225,532.0,1680.0,20,2,M20,4308.790226662831,2658.6541456259156,-3510.0,9938.094549022942,2871.750156940979,2190.0,ENTm5
850,s2e226,500.0,1695.0,20,2,M20,4310.249925465226,2643.725338593661,-3510.0,9938.168966647481,2855.8586780407504,2190.0,ENTm5
